dataset,configuration_id,base_configuration_id,feature_family,feature_capacity,feature_params,classifier,classifier_family,classifier_capacity,classifier_params,train_fraction,subset_seed,protocol_hash,timestamp,model_name,run_id,architecture_family,model_group,is_classical,train_seed,model_size,feature_dim,train_size,clean_accuracy,clean_macro_f1,clean_balanced_accuracy,train_time_sec,param_count,best_val_acc,model_params
UT_HAR,fft_stats__hist_gradient_boosting__small__frac_0.20,fft_stats__hist_gradient_boosting__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",hist_gradient_boosting,boosting,small,"{'max_iter': 100, 'max_leaf_nodes': 15, 'learning_rate': 0.08}",0.2,3407.0,8a3568eb591e,2026-06-20T13:26:56+0000,fft_stats__hist_gradient_boosting__small__frac_0.20,fft_stats__hist_gradient_boosting__small__frac_0.20__seed3407,classical,boosting,True,3407,small,12.0,798.0,0.6626506024096386,0.5352290876319092,0.5320265931604203,670.443318605423,,,
UT_HAR,fft_stats__hist_gradient_boosting__small__frac_0.40,fft_stats__hist_gradient_boosting__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",hist_gradient_boosting,boosting,small,"{'max_iter': 100, 'max_leaf_nodes': 15, 'learning_rate': 0.08}",0.4,3407.0,8a3568eb591e,2026-06-20T14:22:38+0000,fft_stats__hist_gradient_boosting__small__frac_0.40,fft_stats__hist_gradient_boosting__small__frac_0.40__seed3407,classical,boosting,True,3407,small,12.0,1593.0,0.6997991967871486,0.5893739613245013,0.5865472411654545,22.08513569831848,,,
UT_HAR,fft_stats__hist_gradient_boosting__small__frac_0.60,fft_stats__hist_gradient_boosting__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",hist_gradient_boosting,boosting,small,"{'max_iter': 100, 'max_leaf_nodes': 15, 'learning_rate': 0.08}",0.6,3407.0,8a3568eb591e,2026-06-20T14:25:29+0000,fft_stats__hist_gradient_boosting__small__frac_0.60,fft_stats__hist_gradient_boosting__small__frac_0.60__seed3407,classical,boosting,True,3407,small,12.0,2389.0,0.7349397590361446,0.611396199980334,0.6132310320952404,0.9937303066253662,,,
UT_HAR,fft_stats__hist_gradient_boosting__small__frac_0.80,fft_stats__hist_gradient_boosting__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",hist_gradient_boosting,boosting,small,"{'max_iter': 100, 'max_leaf_nodes': 15, 'learning_rate': 0.08}",0.8,3407.0,8a3568eb591e,2026-06-20T14:25:41+0000,fft_stats__hist_gradient_boosting__small__frac_0.80,fft_stats__hist_gradient_boosting__small__frac_0.80__seed3407,classical,boosting,True,3407,small,12.0,3184.0,0.7379518072289156,0.6306608882509054,0.6270556638947564,0.9282670021057128,,,
UT_HAR,fft_stats__hist_gradient_boosting__small__frac_1.00,fft_stats__hist_gradient_boosting__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",hist_gradient_boosting,boosting,small,"{'max_iter': 100, 'max_leaf_nodes': 15, 'learning_rate': 0.08}",1.0,3407.0,8a3568eb591e,2026-06-20T14:25:53+0000,fft_stats__hist_gradient_boosting__small__frac_1.00,fft_stats__hist_gradient_boosting__small__frac_1.00__seed3407,classical,boosting,True,3407,small,12.0,3977.0,0.75,0.637647955402877,0.6352678026408994,1.105924367904663,,,
UT_HAR,fft_stats__knn__large__frac_0.20,fft_stats__knn__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",knn,instance_based,large,"{'n_neighbors': 3, 'weights': 'distance'}",0.2,3407.0,8a3568eb591e,2026-06-20T14:54:39+0000,fft_stats__knn__large__frac_0.20,fft_stats__knn__large__frac_0.20__seed3407,classical,instance_based,True,3407,large,48.0,798.0,0.6947791164658634,0.5783067200774037,0.581978094606641,0.0142650604248046,,,
UT_HAR,fft_stats__knn__large__frac_0.40,fft_stats__knn__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",knn,instance_based,large,"{'n_neighbors': 3, 'weights': 'distance'}",0.4,3407.0,8a3568eb591e,2026-06-20T14:54:42+0000,fft_stats__knn__large__frac_0.40,fft_stats__knn__large__frac_0.40__seed3407,classical,instance_based,True,3407,large,48.0,1593.0,0.748995983935743,0.6443992195370772,0.6469636979386478,0.0191023349761962,,,
UT_HAR,fft_stats__knn__large__frac_0.60,fft_stats__knn__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",knn,instance_based,large,"{'n_neighbors': 3, 'weights': 'distance'}",0.6,3407.0,8a3568eb591e,2026-06-20T14:54:45+0000,fft_stats__knn__large__frac_0.60,fft_stats__knn__large__frac_0.60__seed3407,classical,instance_based,True,3407,large,48.0,2389.0,0.7670682730923695,0.6627718982047155,0.6630718531234302,0.0241968631744384,,,
UT_HAR,fft_stats__knn__large__frac_0.80,fft_stats__knn__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",knn,instance_based,large,"{'n_neighbors': 3, 'weights': 'distance'}",0.8,3407.0,8a3568eb591e,2026-06-20T14:54:49+0000,fft_stats__knn__large__frac_0.80,fft_stats__knn__large__frac_0.80__seed3407,classical,instance_based,True,3407,large,48.0,3184.0,0.7811244979919679,0.6855407172455272,0.682172931412958,0.0404431819915771,,,
UT_HAR,fft_stats__knn__large__frac_1.00,fft_stats__knn__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",knn,instance_based,large,"{'n_neighbors': 3, 'weights': 'distance'}",1.0,3407.0,8a3568eb591e,2026-06-20T14:54:54+0000,fft_stats__knn__large__frac_1.00,fft_stats__knn__large__frac_1.00__seed3407,classical,instance_based,True,3407,large,48.0,3977.0,0.8052208835341366,0.7218644475004525,0.7204730892759083,0.0344147682189941,,,
UT_HAR,fft_stats__knn__medium__frac_0.20,fft_stats__knn__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",knn,instance_based,medium,"{'n_neighbors': 7, 'weights': 'distance'}",0.2,3407.0,8a3568eb591e,2026-06-20T14:54:21+0000,fft_stats__knn__medium__frac_0.20,fft_stats__knn__medium__frac_0.20__seed3407,classical,instance_based,True,3407,medium,24.0,798.0,0.7088353413654619,0.5989483645618019,0.6014569715521699,0.0643765926361084,,,
UT_HAR,fft_stats__knn__medium__frac_0.40,fft_stats__knn__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",knn,instance_based,medium,"{'n_neighbors': 7, 'weights': 'distance'}",0.4,3407.0,8a3568eb591e,2026-06-20T14:54:23+0000,fft_stats__knn__medium__frac_0.40,fft_stats__knn__medium__frac_0.40__seed3407,classical,instance_based,True,3407,medium,24.0,1593.0,0.7459839357429718,0.6344158934970565,0.6373211423523808,0.0178518295288085,,,
UT_HAR,fft_stats__knn__medium__frac_0.60,fft_stats__knn__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",knn,instance_based,medium,"{'n_neighbors': 7, 'weights': 'distance'}",0.6,3407.0,8a3568eb591e,2026-06-20T14:54:26+0000,fft_stats__knn__medium__frac_0.60,fft_stats__knn__medium__frac_0.60__seed3407,classical,instance_based,True,3407,medium,24.0,2389.0,0.7811244979919679,0.6763607074901589,0.6772908535626488,0.0228478908538818,,,
UT_HAR,fft_stats__knn__medium__frac_0.80,fft_stats__knn__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",knn,instance_based,medium,"{'n_neighbors': 7, 'weights': 'distance'}",0.8,3407.0,8a3568eb591e,2026-06-20T14:54:30+0000,fft_stats__knn__medium__frac_0.80,fft_stats__knn__medium__frac_0.80__seed3407,classical,instance_based,True,3407,medium,24.0,3184.0,0.7881526104417671,0.684736817885159,0.6836132026754546,0.0309257507324218,,,
UT_HAR,fft_stats__knn__medium__frac_1.00,fft_stats__knn__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",knn,instance_based,medium,"{'n_neighbors': 7, 'weights': 'distance'}",1.0,3407.0,8a3568eb591e,2026-06-20T14:54:34+0000,fft_stats__knn__medium__frac_1.00,fft_stats__knn__medium__frac_1.00__seed3407,classical,instance_based,True,3407,medium,24.0,3977.0,0.7951807228915663,0.6962932137725308,0.6960249486320491,0.0314605236053466,,,
UT_HAR,fft_stats__knn__small__frac_0.20,fft_stats__knn__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",knn,instance_based,small,"{'n_neighbors': 11, 'weights': 'uniform'}",0.2,3407.0,8a3568eb591e,2026-06-20T14:53:35+0000,fft_stats__knn__small__frac_0.20,fft_stats__knn__small__frac_0.20__seed3407,classical,instance_based,True,3407,small,12.0,798.0,0.6506024096385542,0.5357499019916608,0.5336681931687076,0.0528759956359863,,,
UT_HAR,fft_stats__knn__small__frac_0.40,fft_stats__knn__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",knn,instance_based,small,"{'n_neighbors': 11, 'weights': 'uniform'}",0.4,3407.0,8a3568eb591e,2026-06-20T14:53:44+0000,fft_stats__knn__small__frac_0.40,fft_stats__knn__small__frac_0.40__seed3407,classical,instance_based,True,3407,small,12.0,1593.0,0.6977911646586346,0.5751626507768358,0.5768273659825746,0.0509281158447265,,,
UT_HAR,fft_stats__knn__small__frac_0.60,fft_stats__knn__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",knn,instance_based,small,"{'n_neighbors': 11, 'weights': 'uniform'}",0.6,3407.0,8a3568eb591e,2026-06-20T14:53:52+0000,fft_stats__knn__small__frac_0.60,fft_stats__knn__small__frac_0.60__seed3407,classical,instance_based,True,3407,small,12.0,2389.0,0.7028112449799196,0.5772599742936626,0.5793325898307095,0.0539355278015136,,,
UT_HAR,fft_stats__knn__small__frac_0.80,fft_stats__knn__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",knn,instance_based,small,"{'n_neighbors': 11, 'weights': 'uniform'}",0.8,3407.0,8a3568eb591e,2026-06-20T14:54:01+0000,fft_stats__knn__small__frac_0.80,fft_stats__knn__small__frac_0.80__seed3407,classical,instance_based,True,3407,small,12.0,3184.0,0.7299196787148594,0.613933982389416,0.6148143397817206,0.0549826622009277,,,
UT_HAR,fft_stats__knn__small__frac_1.00,fft_stats__knn__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",knn,instance_based,small,"{'n_neighbors': 11, 'weights': 'uniform'}",1.0,3407.0,8a3568eb591e,2026-06-20T14:54:11+0000,fft_stats__knn__small__frac_1.00,fft_stats__knn__small__frac_1.00__seed3407,classical,instance_based,True,3407,small,12.0,3977.0,0.7339357429718876,0.6203719256828172,0.6210531207747287,0.0673565864562988,,,
UT_HAR,fft_stats__lda__large__frac_0.20,fft_stats__lda__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",lda,linear_discriminant,large,"{'solver': 'eigen', 'shrinkage': 'auto'}",0.2,3407.0,8a3568eb591e,2026-06-20T14:38:05+0000,fft_stats__lda__large__frac_0.20,fft_stats__lda__large__frac_0.20__seed3407,classical,linear_discriminant,True,3407,large,48.0,798.0,0.641566265060241,0.5166014143716976,0.5381243109485951,0.0211098194122314,,,
UT_HAR,fft_stats__lda__large__frac_0.40,fft_stats__lda__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",lda,linear_discriminant,large,"{'solver': 'eigen', 'shrinkage': 'auto'}",0.4,3407.0,8a3568eb591e,2026-06-20T14:38:05+0000,fft_stats__lda__large__frac_0.40,fft_stats__lda__large__frac_0.40__seed3407,classical,linear_discriminant,True,3407,large,48.0,1593.0,0.6506024096385542,0.5274890265701238,0.5504982509910745,0.0231258869171142,,,
UT_HAR,fft_stats__lda__large__frac_0.60,fft_stats__lda__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",lda,linear_discriminant,large,"{'solver': 'eigen', 'shrinkage': 'auto'}",0.6,3407.0,8a3568eb591e,2026-06-20T14:38:06+0000,fft_stats__lda__large__frac_0.60,fft_stats__lda__large__frac_0.60__seed3407,classical,linear_discriminant,True,3407,large,48.0,2389.0,0.6465863453815262,0.5287083405844849,0.5507221805080649,0.0257525444030761,,,
UT_HAR,fft_stats__lda__large__frac_0.80,fft_stats__lda__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",lda,linear_discriminant,large,"{'solver': 'eigen', 'shrinkage': 'auto'}",0.8,3407.0,8a3568eb591e,2026-06-20T14:38:07+0000,fft_stats__lda__large__frac_0.80,fft_stats__lda__large__frac_0.80__seed3407,classical,linear_discriminant,True,3407,large,48.0,3184.0,0.6455823293172691,0.5267660343700762,0.5472315062181057,0.0293409824371337,,,
UT_HAR,fft_stats__lda__large__frac_1.00,fft_stats__lda__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",lda,linear_discriminant,large,"{'solver': 'eigen', 'shrinkage': 'auto'}",1.0,3407.0,8a3568eb591e,2026-06-20T14:38:08+0000,fft_stats__lda__large__frac_1.00,fft_stats__lda__large__frac_1.00__seed3407,classical,linear_discriminant,True,3407,large,48.0,3977.0,0.6445783132530121,0.5245714851426313,0.5440733835460929,0.0332868099212646,,,
UT_HAR,fft_stats__lda__medium__frac_0.20,fft_stats__lda__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",lda,linear_discriminant,medium,"{'solver': 'lsqr', 'shrinkage': 'auto'}",0.2,3407.0,8a3568eb591e,2026-06-20T14:38:01+0000,fft_stats__lda__medium__frac_0.20,fft_stats__lda__medium__frac_0.20__seed3407,classical,linear_discriminant,True,3407,medium,24.0,798.0,0.6325301204819277,0.49906654267246,0.5241466120382435,0.0175919532775878,,,
UT_HAR,fft_stats__lda__medium__frac_0.40,fft_stats__lda__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",lda,linear_discriminant,medium,"{'solver': 'lsqr', 'shrinkage': 'auto'}",0.4,3407.0,8a3568eb591e,2026-06-20T14:38:02+0000,fft_stats__lda__medium__frac_0.40,fft_stats__lda__medium__frac_0.40__seed3407,classical,linear_discriminant,True,3407,medium,24.0,1593.0,0.643574297188755,0.5140723624995928,0.5404757538110917,0.0171983242034912,,,
UT_HAR,fft_stats__lda__medium__frac_0.60,fft_stats__lda__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",lda,linear_discriminant,medium,"{'solver': 'lsqr', 'shrinkage': 'auto'}",0.6,3407.0,8a3568eb591e,2026-06-20T14:38:02+0000,fft_stats__lda__medium__frac_0.60,fft_stats__lda__medium__frac_0.60__seed3407,classical,linear_discriminant,True,3407,medium,24.0,2389.0,0.641566265060241,0.5060280511945389,0.5365642467885563,0.0191202163696289,,,
UT_HAR,fft_stats__lda__medium__frac_0.80,fft_stats__lda__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",lda,linear_discriminant,medium,"{'solver': 'lsqr', 'shrinkage': 'auto'}",0.8,3407.0,8a3568eb591e,2026-06-20T14:38:03+0000,fft_stats__lda__medium__frac_0.80,fft_stats__lda__medium__frac_0.80__seed3407,classical,linear_discriminant,True,3407,medium,24.0,3184.0,0.6355421686746988,0.4983675209713971,0.527748819791311,0.0208044052124023,,,
UT_HAR,fft_stats__lda__medium__frac_1.00,fft_stats__lda__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",lda,linear_discriminant,medium,"{'solver': 'lsqr', 'shrinkage': 'auto'}",1.0,3407.0,8a3568eb591e,2026-06-20T14:38:04+0000,fft_stats__lda__medium__frac_1.00,fft_stats__lda__medium__frac_1.00__seed3407,classical,linear_discriminant,True,3407,medium,24.0,3977.0,0.6375502008032129,0.5034168574443352,0.5298334982591338,0.0216140747070312,,,
UT_HAR,fft_stats__lda__small__frac_0.20,fft_stats__lda__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",lda,linear_discriminant,small,"{'solver': 'svd', 'shrinkage': None}",0.2,3407.0,8a3568eb591e,2026-06-20T14:37:57+0000,fft_stats__lda__small__frac_0.20,fft_stats__lda__small__frac_0.20__seed3407,classical,linear_discriminant,True,3407,small,12.0,798.0,0.571285140562249,0.4562426107717687,0.4693513393049265,0.0140943527221679,,,
UT_HAR,fft_stats__lda__small__frac_0.40,fft_stats__lda__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",lda,linear_discriminant,small,"{'solver': 'svd', 'shrinkage': None}",0.4,3407.0,8a3568eb591e,2026-06-20T14:37:58+0000,fft_stats__lda__small__frac_0.40,fft_stats__lda__small__frac_0.40__seed3407,classical,linear_discriminant,True,3407,small,12.0,1593.0,0.5843373493975904,0.4543442802025178,0.4751843981203186,0.0091145038604736,,,
UT_HAR,fft_stats__lda__small__frac_0.60,fft_stats__lda__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",lda,linear_discriminant,small,"{'solver': 'svd', 'shrinkage': None}",0.6,3407.0,8a3568eb591e,2026-06-20T14:37:58+0000,fft_stats__lda__small__frac_0.60,fft_stats__lda__small__frac_0.60__seed3407,classical,linear_discriminant,True,3407,small,12.0,2389.0,0.5843373493975904,0.4561311581302961,0.4772754394370185,0.0097577571868896,,,
UT_HAR,fft_stats__lda__small__frac_0.80,fft_stats__lda__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",lda,linear_discriminant,small,"{'solver': 'svd', 'shrinkage': None}",0.8,3407.0,8a3568eb591e,2026-06-20T14:37:59+0000,fft_stats__lda__small__frac_0.80,fft_stats__lda__small__frac_0.80__seed3407,classical,linear_discriminant,True,3407,small,12.0,3184.0,0.5793172690763052,0.4476980612330198,0.468238088846767,0.0107514858245849,,,
UT_HAR,fft_stats__lda__small__frac_1.00,fft_stats__lda__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",lda,linear_discriminant,small,"{'solver': 'svd', 'shrinkage': None}",1.0,3407.0,8a3568eb591e,2026-06-20T14:38:00+0000,fft_stats__lda__small__frac_1.00,fft_stats__lda__small__frac_1.00__seed3407,classical,linear_discriminant,True,3407,small,12.0,3977.0,0.5793172690763052,0.4473424443975235,0.4678015798664175,0.0111141204833984,,,
UT_HAR,fft_stats__linear_svm__large__frac_0.20,fft_stats__linear_svm__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",linear_svm,linear_svm,large,{'C': 10.0},0.2,3407.0,8a3568eb591e,2026-06-20T14:48:50+0000,fft_stats__linear_svm__large__frac_0.20,fft_stats__linear_svm__large__frac_0.20__seed3407,classical,linear_svm,True,3407,large,48.0,798.0,0.6455823293172691,0.5173371117316735,0.5187384320740949,0.0851366519927978,,,
UT_HAR,fft_stats__linear_svm__large__frac_0.40,fft_stats__linear_svm__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",linear_svm,linear_svm,large,{'C': 10.0},0.4,3407.0,8a3568eb591e,2026-06-20T14:48:51+0000,fft_stats__linear_svm__large__frac_0.40,fft_stats__linear_svm__large__frac_0.40__seed3407,classical,linear_svm,True,3407,large,48.0,1593.0,0.6626506024096386,0.53827530896593,0.5410681162621943,0.1291835308074951,,,
UT_HAR,fft_stats__linear_svm__large__frac_0.60,fft_stats__linear_svm__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",linear_svm,linear_svm,large,{'C': 10.0},0.6,3407.0,8a3568eb591e,2026-06-20T14:48:53+0000,fft_stats__linear_svm__large__frac_0.60,fft_stats__linear_svm__large__frac_0.60__seed3407,classical,linear_svm,True,3407,large,48.0,2389.0,0.6636546184738956,0.538953671663679,0.5417188604461171,0.1960217952728271,,,
UT_HAR,fft_stats__linear_svm__large__frac_0.80,fft_stats__linear_svm__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",linear_svm,linear_svm,large,{'C': 10.0},0.8,3407.0,8a3568eb591e,2026-06-20T14:48:54+0000,fft_stats__linear_svm__large__frac_0.80,fft_stats__linear_svm__large__frac_0.80__seed3407,classical,linear_svm,True,3407,large,48.0,3184.0,0.6696787148594378,0.5444644452535977,0.5505034895352524,0.2969386577606201,,,
UT_HAR,fft_stats__linear_svm__large__frac_1.00,fft_stats__linear_svm__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",linear_svm,linear_svm,large,{'C': 10.0},1.0,3407.0,8a3568eb591e,2026-06-20T14:48:55+0000,fft_stats__linear_svm__large__frac_1.00,fft_stats__linear_svm__large__frac_1.00__seed3407,classical,linear_svm,True,3407,large,48.0,3977.0,0.6646586345381527,0.5306171885184289,0.538692866808087,0.3434937000274658,,,
UT_HAR,fft_stats__linear_svm__medium__frac_0.20,fft_stats__linear_svm__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",linear_svm,linear_svm,medium,{'C': 1.0},0.2,3407.0,8a3568eb591e,2026-06-20T14:48:44+0000,fft_stats__linear_svm__medium__frac_0.20,fft_stats__linear_svm__medium__frac_0.20__seed3407,classical,linear_svm,True,3407,medium,24.0,798.0,0.6495983935742972,0.5001361391676181,0.5152647689284844,0.0356392860412597,,,
UT_HAR,fft_stats__linear_svm__medium__frac_0.40,fft_stats__linear_svm__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",linear_svm,linear_svm,medium,{'C': 1.0},0.4,3407.0,8a3568eb591e,2026-06-20T14:48:45+0000,fft_stats__linear_svm__medium__frac_0.40,fft_stats__linear_svm__medium__frac_0.40__seed3407,classical,linear_svm,True,3407,medium,24.0,1593.0,0.6526104417670683,0.5045630432444612,0.5195223799075358,0.0467431545257568,,,
UT_HAR,fft_stats__linear_svm__medium__frac_0.60,fft_stats__linear_svm__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",linear_svm,linear_svm,medium,{'C': 1.0},0.6,3407.0,8a3568eb591e,2026-06-20T14:48:47+0000,fft_stats__linear_svm__medium__frac_0.60,fft_stats__linear_svm__medium__frac_0.60__seed3407,classical,linear_svm,True,3407,medium,24.0,2389.0,0.6465863453815262,0.4988496359592016,0.5133794812764844,0.0688457489013671,,,
